unix,open,high,low,close,Volume ETH
1635537600,4406.52,4422.42,4393.47,4402.75,38741.705
1635541200,4402.75,4426.47,4389.43,4419.31,27088.413
1635544800,4419.17,4434,4393.34,4419.22,35754.823
1635548400,4419.34,4427.39,4402.28,4421.53,24369.787
1635552000,4421.53,4438.85,4363.4,4378.35,66259.583
1635555600,4378.73,4391.03,4353.32,4364.72,32087.43
1635559200,4364.71,4367.55,4338.48,4363.59,32651.873
1635562800,4363.59,4368,4334.2,4346.87,35711.738
1635566400,4346.88,4364.54,4338.61,4341.49,30485.455
1635570000,4341.48,4370.16,4333,4361.3,31348.127
1635573600,4361.64,4386.93,4350.05,4367.58,27691.138
1635577200,4367.29,4369.95,4349.14,4353.85,24383.379
1635580800,4353.84,4360,4288,4322.75,89141.365
1635584400,4322.75,4339.63,4313.27,4323.38,34933.64
1635588000,4323.38,4353.63,4307.4,4350,46898.159
1635591600,4350,4362.98,4332.16,4337.89,32749.262
1635595200,4337.88,4339.39,4319.47,4329,38310.133
1635598800,4329.01,4356.72,4295.43,4313.75,100646.383
1635602400,4313.7,4322.17,4230.55,4276.71,157290.013
1635606000,4276.71,4296.14,4274.36,4284.53,49456.856
1635609600,4284.35,4313.37,4268,4287.88,49321.651
1635613200,4287.87,4328.29,4276.01,4304.89,39804.838
1635616800,4304.89,4326.86,4296.97,4325.37,28332.583
1635620400,4325.71,4342.74,4319.56,4338.85,30681.366
1635624000,4338.85,4346.88,4304.48,4311.76,35107.718
1635627600,4311.75,4319.76,4285,4286.6,24531.904
1635631200,4287,4303.23,4250,4290.06,57319.216
1635634800,4290.05,4330.27,4279.85,4324.82,50544.997
1635638400,4324.82,4399.22,4319.21,4388,107880.308
1635642000,4388,4399.09,4353.36,4366.56,42130.922
1635645600,4366.56,4394.96,4356.31,4368.6,46316.491
1635649200,4368.08,4381.93,4359.22,4373.52,27892.515
1635652800,4373.52,4386.13,4363,4370.19,30491.983
1635656400,4370.2,4377.58,4312.36,4330.58,76001.383
1635660000,4330.57,4336.42,4301,4321.76,38931.361
1635663600,4321.75,4335,4313.58,4320.97,29452.621
1635667200,4321.12,4323.19,4258.44,4274.72,97341.303
1635670800,4274.72,4277.31,4238.3,4262.44,56489.569
1635674400,4262.52,4285,4222.37,4254.11,92924.084
1635678000,4254.12,4271,4188.88,4209.95,98028.84
1635681600,4209.95,4225.44,4161,4189.28,115129.779
1635685200,4189.28,4223.34,4170.25,4208.6,70069.77
1635688800,4208.59,4237.57,4186,4208.34,71073.161
1635692400,4208.26,4228.99,4196.15,4216.54,36679.379
1635696000,4216.54,4246.93,4194,4239.24,44539.697
1635699600,4239.21,4263.74,4229.87,4244.03,34688.049
1635703200,4244.03,4257.85,4216.92,4253,30030.647
1635706800,4253,4262,4244.22,4250.42,17154.246
1635710400,4250.43,4275.21,4232.05,4267.36,27335.247
1635714000,4267.68,4333,4264.4,4310.05,57073.966
1635717600,4310.05,4322,4294,4295.77,32169.555
1635721200,4295.76,4305.65,4272.75,4288.86,28996.439
1635724800,4288.87,4327.3,4279.67,4320.68,48388.337
1635728400,4320.68,4329.65,4295.69,4296.53,31117.701
1635732000,4296.53,4309.54,4189.16,4238.88,146003.814
1635735600,4238.88,4243.78,4172.59,4192.61,69817.819
1635739200,4192.62,4245.6,4145,4228.54,123229.967
1635742800,4228.55,4255.91,4223.04,4227.33,38948.438
1635746400,4227.33,4263,4198.95,4245.11,50282.624
1635750000,4245.37,4325,4244.68,4306.85,123764.517
1635753600,4306.84,4343.99,4300.14,4315.67,78730.441
1635757200,4315.68,4350,4315.67,4320.41,49527.846
1635760800,4320.41,4338.76,4315.95,4332.44,30690.272
1635764400,4332.43,4360,4310.83,4319.04,75470.168
1635768000,4319.04,4378.5,4319.04,4350.75,110432.507
1635771600,4350.75,4380,4340.25,4379.32,58259.968
1635775200,4379.32,4385.57,4310.44,4331.69,70477.816
1635778800,4331.7,4355.3,4326.89,4353.35,37117.943
1635782400,4353.12,4358.61,4295.07,4299.11,69494.601
1635786000,4299.11,4306.09,4272,4286.73,60944.982
1635789600,4286.27,4307.88,4266.27,4298.71,49521.657
1635793200,4298.7,4370,4282,4367.75,69489.159
1635796800,4367.75,4370,4301.86,4314.32,56109.321
1635800400,4314.32,4314.69,4280.51,4299.05,42777.214
1635804000,4299.06,4342.8,4295,4309.25,28507.665
1635807600,4309.25,4338.24,4306.73,4322.72,22125.995
1635811200,4322.72,4353.75,4286.67,4314.04,61143.378
1635814800,4314.04,4347.51,4300.02,4324.67,41916.031
1635818400,4324.68,4334.72,4305,4310.57,21203.607
1635822000,4310.58,4325.02,4302.19,4322,18041.6
1635825600,4322.01,4377.01,4317.75,4367.63,57417.08
1635829200,4367.62,4375,4343.06,4369.3,43337.871
1635832800,4369.29,4395.29,4353.23,4380.78,53833.398
1635836400,4380.77,4384.98,4340.22,4344.97,38553.245
1635840000,4344.96,4368,4334.1,4354.38,31983.481
1635843600,4354.57,4450,4343.96,4434.14,124362.825
1635847200,4434.03,4488,4432.05,4450.49,156280.44
1635850800,4450.1,4461.48,4417.22,4417.84,50422.433
1635854400,4418.13,4453.2,4418.12,4440.28,54840.259
1635858000,4440.28,4494.41,4440.27,4493.42,67050.643
1635861600,4493.46,4501.37,4458.27,4469.87,91227.803
1635865200,4469.86,4525,4469.14,4513.19,130149.425
1635868800,4513.24,4522.51,4484.42,4503.65,74349.706
1635872400,4503.65,4507.6,4477.66,4480.34,41680.458
1635876000,4480.35,4508.6,4478.76,4500.4,28774.367
1635879600,4500.39,4523.9,4494.35,4511.5,37406.934
1635883200,4511.5,4532.04,4490.6,4501.84,49483.265
1635886800,4501.84,4530.86,4483.85,4528.98,34404.592
1635890400,4528.98,4571.22,4517.71,4545.98,67632.141
1635894000,4545.98,4604.96,4542.81,4593.88,101574.765
1635897600,4593.17,4644,4557.28,4638.56,108813.386
1635901200,4638.56,4645.79,4602.41,4615.11,66302.432
1635904800,4615.12,4615.13,4580.41,4603.46,43490.812
1635908400,4603.47,4603.93,4580.2,4593.61,27650.847
1635912000,4593.61,4596.37,4538.89,4543.1,46500.423
1635915600,4543.1,4578.07,4540.13,4563.06,40077.239
1635919200,4563.36,4574.58,4553,4558.68,22601.609
1635922800,4558.68,4619.95,4554.01,4614.31,51234.014
1635926400,4614.31,4615.97,4580.88,4585.56,39142.814
1635930000,4585.86,4620.49,4577.66,4600.09,38493.589
1635933600,4599.89,4612.83,4577.43,4580.43,30915.053
1635937200,4580.42,4586.69,4555.04,4580.69,42762.654
1635940800,4580.69,4583.15,4500,4525.8,101357.945
1635944400,4525.8,4558.76,4480.32,4486.54,122755.434
1635948000,4486.4,4522.24,4456,4514.26,100541.375
1635951600,4514.26,4549.03,4498.48,4547.24,58833.17
1635955200,4547.48,4564.96,4512.72,4527.25,71366.833
1635958800,4527.24,4565,4521.87,4553.05,48889.663
1635962400,4553.06,4666.66,4500,4661.38,209055.669
1635966000,4661.39,4676,4623.28,4629.52,85646.797
1635969600,4629.52,4641.75,4606.72,4617.44,33992.428
1635973200,4617.45,4633.04,4600,4612.6,28972.747
1635976800,4612.59,4618.65,4581.5,4594.97,28699.059
1635980400,4594.96,4612.23,4577.08,4606.59,28164.706
1635984000,4606.59,4611.23,4560.37,4577.58,53242.278
1635987600,4577.59,4580.09,4556.89,4559.43,31109.374
1635991200,4559.44,4583,4557.05,4568.71,20899.402
1635994800,4568.71,4576.52,4543.6,4559.78,30002.476
1635998400,4559.79,4592.05,4558.43,4582.04,27830.436
1636002000,4582.04,4585.91,4532,4543.12,32499.838
1636005600,4543.11,4577.06,4536.58,4574.75,31536.421
1636009200,4574.75,4585,4517.08,4520.47,53073.664
1636012800,4520.46,4559.93,4501.87,4505.74,70436.031
1636016400,4506.45,4531.5,4484.16,4527.57,79133.347
1636020000,4527.58,4547.73,4505.52,4536.42,37743.684
1636023600,4536.42,4547,4495.56,4513.14,49275.475
1636027200,4513.15,4543.7,4505.06,4540.96,33083.706
1636030800,4540.96,4559.86,4515.59,4551.79,51487.954
1636034400,4551.79,4586.63,4530.62,4533.7,67095.104
1636038000,4533.48,4539.17,4462.15,4482.88,143664.454
1636041600,4482.88,4503.53,4444,4472.73,96989.052
1636045200,4472.64,4484.87,4445.65,4447.35,58272.283
1636048800,4447.3,4485,4423.09,4446.52,80897.015
1636052400,4446.53,4492.86,4444.61,4492.73,35467.174
1636056000,4492.73,4527.58,4482.34,4514.59,39179.179
1636059600,4514.58,4531.76,4504.27,4525.27,24583.006
1636063200,4525.27,4535.5,4504,4519.49,28389.393
1636066800,4519.49,4540.13,4514.11,4535.37,26467.067
1636070400,4535.38,4539.39,4471.21,4476.48,56598.362
1636074000,4476.45,4530,4472.01,4529.59,40585.059
1636077600,4529.6,4537.07,4505.98,4505.98,35359.978
1636081200,4505.98,4559,4505.16,4545,52165.826
1636084800,4545.01,4546.22,4531,4532.13,21269.758
1636088400,4532.13,4545.87,4520.38,4544.64,24326.808
1636092000,4544.65,4575,4530.15,4532.33,63711.464
1636095600,4532.34,4556.11,4530,4532.59,32341.409
1636099200,4532.58,4546,4520,4544.33,29973.895
1636102800,4544.32,4548.74,4501.12,4514.51,47443.222
1636106400,4514.51,4521.84,4492.88,4505.06,35289.38
1636110000,4505.05,4520.13,4474.73,4478.25,59675.044
1636113600,4478.24,4502.76,4455,4499.1,52644.29
1636117200,4499.09,4540,4494.04,4521.72,60072.575
1636120800,4521.72,4532,4485.41,4488.19,40771.098
1636124400,4488.19,4491.93,4452,4465.04,86065.059
1636128000,4464.95,4491.35,4462,4487.75,30986.715
1636131600,4487.84,4498.76,4475,4487.3,32154.307
1636135200,4487.31,4514,4481.5,4504.29,37556.128
1636138800,4504.29,4505.07,4479.09,4498.25,23374.864
1636142400,4498.25,4500.09,4445.1,4454.45,42325.101
1636146000,4454,4484.65,4452.51,4465.52,20379.371
1636149600,4465.52,4487.33,4457.13,4484.05,19696.333
1636153200,4484.06,4487.06,4459.44,4477.29,22618.949
1636156800,4477.29,4514.04,4459.56,4504.46,39059.365
1636160400,4504.45,4514,4483.25,4502.4,33770.893
1636164000,4502.37,4510.62,4478,4487.76,18195.53
1636167600,4487.76,4504.24,4478.32,4495.45,18880.694
1636171200,4495.46,4504.66,4481.21,4500.11,19920.77
1636174800,4500.11,4520,4495.06,4510.19,28822.73
1636178400,4510.19,4517.44,4486.6,4492.56,20500.965
1636182000,4492.56,4495,4460.13,4474.46,40665.648
1636185600,4474.46,4499.9,4465.77,4474.42,40977.566
1636189200,4474.43,4485,4464.47,4465.01,18697.194
1636192800,4465.01,4473,4390,4392.54,115992.994
1636196400,4392.82,4396.99,4341.8,4372,149496.483
1636200000,4372,4379.95,4325.91,4365.79,108420.321
1636203600,4365.78,4398.43,4362.18,4384.16,44224.171
1636207200,4384.16,4412.4,4370,4399.74,35453.439
1636210800,4399.99,4409.46,4391.63,4399.93,20935.354
1636214400,4399.94,4413.33,4383.37,4412,28696.21
1636218000,4412,4446.07,4406.28,4418.87,52920.059
1636221600,4418.86,4449,4418,4442.93,27313.222
1636225200,4442.93,4499.74,4440.05,4498.95,67460.937
1636228800,4498.95,4525,4485,4486.4,55114.636
1636232400,4486.4,4538.29,4486.4,4513.76,36974.819
1636236000,4514.15,4523.13,4501.55,4505.25,20674.932
1636239600,4505.26,4521.72,4500.2,4521.4,19258.943
1636243200,4521.7,4556.77,4505.41,4550.28,54194.177
1636246800,4550.23,4577.19,4546.77,4556.26,68301.99
1636250400,4556.27,4565.76,4536.59,4547.76,28510.806
1636254000,4547.73,4559.07,4542.24,4554.58,20249.875
1636257600,4554.58,4576,4550.26,4553.15,27446.742
1636261200,4553.16,4554.92,4540.48,4548.16,19676.259
1636264800,4548.16,4563.5,4543.28,4547.27,19753.953
1636268400,4548.43,4557.12,4541.3,4544.85,17448.352
1636272000,4544.83,4557.45,4542.48,4549.26,17074.635
1636275600,4548.97,4596,4523,4588.59,72343.553
1636279200,4588.59,4624.7,4588.02,4598.18,90229.179
1636282800,4598.25,4604.3,4576.86,4597.02,38907.404
1636286400,4597.37,4618.87,4588.14,4597.41,36709.719
1636290000,4597.4,4620.37,4594.39,4608.21,31529.912
1636293600,4608.2,4630.18,4600.25,4600.49,47994.74
1636297200,4600.89,4612.33,4574.21,4607.72,45678.587
1636300800,4607.85,4623,4595,4596.42,34606.175
1636304400,4596.25,4614.3,4593.1,4614.3,20659.477
1636308000,4614.29,4617.11,4592.93,4614.2,20925.395
1636311600,4614.2,4621.96,4597.13,4606.17,18915.014
1636315200,4606.17,4632.78,4593.43,4627.32,21861.559
1636318800,4627.33,4642.76,4624.36,4629.28,30799.374
1636322400,4629.29,4635,4590,4600,26166.362
1636326000,4599.99,4620.47,4596.38,4616.5,22408.346
1636329600,4616.51,4709,4615.21,4696.19,154834.756
1636333200,4696.2,4718.42,4685.87,4691.87,69313.399
1636336800,4691.85,4717.85,4691.56,4702.8,33094.744
1636340400,4702.8,4744,4700.54,4723.44,51619.069
1636344000,4723.43,4729.51,4710,4716.1,39630.481
1636347600,4716.1,4731.96,4714.27,4722.14,31880.402
1636351200,4722.26,4773.47,4716.66,4742.04,84840.192
1636354800,4742.47,4752.39,4721.28,4728.66,44046.182
1636358400,4728.35,4745.82,4713.24,4744.78,33182.738
1636362000,4744.79,4747.8,4721.36,4726.33,32301.831
1636365600,4726.34,4742.06,4720.5,4735.24,25799.249
1636369200,4735.25,4740.95,4722,4734.12,22106.518
1636372800,4734.12,4750.42,4725.56,4740.77,32807.593
1636376400,4740.77,4770,4713.44,4717.78,80060.589
1636380000,4717.78,4736.52,4706,4715.61,42891.533
1636383600,4715.6,4782.46,4711.99,4767,72083.941
1636387200,4766.99,4787.96,4751.62,4772.88,62183.017
1636390800,4772.87,4797.57,4770.99,4783.76,47261.189
1636394400,4783.77,4791.19,4774.87,4777.75,22335.122
1636398000,4777.76,4791.12,4750.92,4753.52,29700.519
1636401600,4753.51,4769.23,4732.73,4758.92,53040.203
1636405200,4758.89,4788.72,4754.12,4772.58,31676.31
1636408800,4773.1,4783,4760.41,4781.4,19331.359
1636412400,4781.4,4830.66,4764.49,4814.3,98424.303
1636416000,4814.13,4815.97,4783.75,4793.65,62011.905
1636419600,4793.65,4809,4784.81,4798.72,33881.902
1636423200,4798.71,4804.09,4781.2,4790.67,30961.95
1636426800,4790.67,4821.47,4781,4819.79,43126.014
1636430400,4819.78,4820.41,4795.07,4806.81,36694.72
1636434000,4806.81,4829.66,4805,4828.51,34026.263
1636437600,4828.52,4844.97,4801.5,4814.15,52437.567
1636441200,4814.14,4821.9,4774.97,4785.07,49659.364
1636444800,4785.07,4812.8,4772.49,4810.32,37373.008
1636448400,4810.33,4825.8,4804.07,4818.87,31918.049
1636452000,4818.64,4819.46,4798.07,4801.51,23793.939
1636455600,4801.51,4804.86,4753,4776.24,67595.046
1636459200,4776.39,4792.9,4759.01,4785.39,40028.304
1636462800,4785.4,4817.26,4782.7,4816.23,41594.014
1636466400,4816.24,4838.8,4787.21,4795.84,77691.154
1636470000,4795.84,4831.53,4760.2,4792.2,127245.821
1636473600,4792.51,4800,4764.5,4775.72,58814.774
1636477200,4775.72,4789.8,4739.45,4781.47,73096.724
1636480800,4781.48,4797.13,4747,4747.69,37965.137
1636484400,4747.68,4757.43,4714.83,4753.98,56970.381
1636488000,4753.99,4779.46,4734.72,4778.49,38753.221
1636491600,4778.49,4806.12,4766.44,4802.65,26440.865
1636495200,4802.65,4803.55,4751.75,4761.83,31981.235
1636498800,4761.82,4772.47,4719.72,4734.98,37911.862
1636502400,4734.99,4762.97,4701.57,4724.01,64379.128
1636506000,4724.01,4748,4715.47,4733.59,24911.381
1636509600,4733.45,4756.51,4730.45,4740.82,20898.007
1636513200,4740.81,4740.83,4683.03,4695.28,64977.413
1636516800,4695.28,4720.49,4676.64,4716.31,40569.574
1636520400,4716.31,4718.78,4700,4703.17,22702.696
1636524000,4703.49,4745.49,4699.61,4742.92,30944.276
1636527600,4742.93,4747.99,4711.57,4718.79,30028.853
1636531200,4718.79,4739.42,4712,4713.39,27998.541
1636534800,4713.38,4729.14,4705.11,4711.84,26094.494
1636538400,4711.84,4755.55,4708.01,4743.33,42650.511
1636542000,4743.33,4760.84,4732.14,4732.28,35657.609
1636545600,4732.28,4755.44,4701.05,4712.76,50226.342
1636549200,4712.76,4805.51,4696.11,4796.16,134917.807
1636552800,4796.08,4877.54,4793.37,4849.75,161362.613
1636556400,4849.76,4861.99,4835.64,4850.95,45270.688
1636560000,4850.95,4872.12,4838.94,4852.08,53245.717
1636563600,4852,4859.46,4828.28,4844.63,40693.348
1636567200,4844.63,4846.28,4767.55,4786.98,81565.921
1636570800,4786.98,4812.69,4692.68,4706.16,111930.077
1636574400,4706.16,4725.8,4567.57,4641.27,251834.028
1636578000,4641.26,4660.53,4450,4557.42,306484.884
1636581600,4557.42,4662,4530,4644.64,111064.594
1636585200,4644.49,4644.58,4586.41,4632.21,68419.502
1636588800,4632.42,4632.42,4580.9,4630.84,93510.052
1636592400,4630.83,4637.4,4598.36,4620.24,45989.471
1636596000,4620.24,4620.4,4585,4618.63,41736.244
1636599600,4618.63,4660.71,4606.23,4640.24,58972.818
1636603200,4640.25,4644.71,4624.04,4636.16,30240.88
1636606800,4636.16,4665,4635.84,4657.57,35164.198
1636610400,4657.58,4679.59,4642.86,4671.31,41033.806
1636614000,4671.38,4700.91,4671.38,4693.68,46947.512
1636617600,4693.67,4725,4657.21,4723.31,78180.451
1636621200,4723.32,4750,4703,4731.89,75704.01
1636624800,4731.89,4734.78,4691.58,4710.32,43709.299
1636628400,4710.33,4724.83,4698,4724.25,31252.595
1636632000,4723.71,4731.43,4676.02,4718.05,63860.87
1636635600,4718.05,4726.51,4695.48,4705.9,42854.795
1636639200,4705.94,4766,4682,4738.78,87986.013
1636642800,4738.79,4759.72,4709,4722.06,65398.75
1636646400,4722.06,4783.12,4717.1,4769.41,63533.098
1636650000,4769.42,4777.18,4745,4752.82,32659.033
1636653600,4752.67,4761.31,4721.33,4728.51,31097.984
1636657200,4728.84,4763.69,4728.48,4760.47,27878.236
1636660800,4760.61,4779.57,4732,4733.34,38839.035
1636664400,4733.34,4756,4731.72,4745.52,19440.785
1636668000,4745.64,4764.62,4731.68,4752.65,18545.002
1636671600,4752.65,4753.66,4714.23,4721.19,31468.937
1636675200,4721.19,4741,4696.3,4727,45783.074
1636678800,4727,4792.27,4691,4785,86089.401
1636682400,4785.01,4811,4772.47,4788.57,61346.668
1636686000,4788.56,4797.3,4763.41,4776.85,31888.878
1636689600,4776.84,4788.47,4758.38,4784.48,27501.043
1636693200,4784.48,4785.72,4741.02,4743.6,28555.864
1636696800,4743.61,4754.56,4716,4723.15,31716.666
1636700400,4723.15,4733.81,4695,4713.54,55702.524
1636704000,4713.55,4741.07,4695.18,4734.19,49075.799
1636707600,4734.19,4735.95,4610.21,4619.35,148344.485
1636711200,4619.06,4651.16,4602,4615.59,103874.513
1636714800,4615.59,4642.03,4580.72,4604.55,89052.389
1636718400,4604.54,4636.9,4560,4600.49,132601.911
1636722000,4600.49,4620.67,4541.11,4608,114177.406
1636725600,4608.17,4623.73,4582.57,4587.51,55863.353
1636729200,4587.51,4602.89,4555,4573.95,75343.456
1636732800,4573.96,4601.66,4508,4573.53,189617.781
1636736400,4573.52,4621.95,4561.17,4618.17,70631.028
1636740000,4618.17,4673.15,4614.82,4640.86,98635.123
1636743600,4640.85,4658.49,4621.95,4654.34,36062.007
1636747200,4654.35,4682.93,4652.35,4669.99,39049.36
1636750800,4669.99,4694.69,4650.77,4655.08,36771.838
1636754400,4655.08,4663.76,4630,4642.6,24672.828
1636758000,4642.6,4685.35,4641.9,4665.99,38668.004
1636761600,4665.99,4708,4665.99,4688.16,48416.338
1636765200,4688.16,4693.22,4630,4631.19,47176.365
1636768800,4631.18,4650.87,4621.07,4629.87,32178.796
1636772400,4629.87,4646.24,4627.77,4639.2,19590.678
1636776000,4639.21,4649.82,4610.89,4621.9,25629.362
1636779600,4621.9,4634.48,4611.6,4618.41,19302.352
1636783200,4618.41,4653.09,4617.64,4647.38,22200.208
1636786800,4647.39,4653.4,4625,4646.16,23545.866
1636790400,4646.15,4648.8,4620.39,4625.49,20518.141
1636794000,4625.49,4629.8,4585.11,4593.44,38446.956
1636797600,4593.44,4618.8,4587,4614.96,24050.327
1636801200,4614.95,4619.89,4597.65,4609.8,21761.621
1636804800,4609.79,4632.71,4598,4603.88,32450.742
1636808400,4603.88,4626,4600.39,4617.02,22506.939
1636812000,4617.01,4700.93,4615.91,4672.82,126022.47
1636815600,4672.83,4693.71,4665.43,4681.35,42079.581
1636819200,4681.35,4705,4674.47,4677.12,45724.992
1636822800,4677.13,4689.48,4664.53,4689.46,23090.896
1636826400,4689.46,4692,4646,4654.96,57783.645
1636830000,4654.97,4655.5,4614.62,4645.06,41677.645
1636833600,4645.06,4664.7,4641.15,4661.59,23801.162
1636837200,4661.6,4662.69,4642.77,4657.66,14511.285
1636840800,4657.67,4662.79,4635.59,4639.39,21113.649
1636844400,4639.39,4660.33,4633.39,4644.42,19163.789
1636848000,4644.42,4700,4638.5,4676.22,62882.234
1636851600,4676.22,4682.73,4649.86,4662.02,32148.803
1636855200,4662.03,4668.69,4632.74,4635.95,21875.479
1636858800,4635.96,4648,4620.28,4628.63,31567.152
1636862400,4628.63,4649,4624.86,4633.83,21861.785
1636866000,4633.82,4647.73,4622.99,4642.78,21649.185
1636869600,4642.78,4658.85,4633.76,4640.58,28957.335
1636873200,4640.59,4642.57,4593.81,4599.27,55908.17
1636876800,4599.28,4609.33,4571.01,4584.61,56881.899
1636880400,4584.6,4606,4567.41,4591.07,33234.045
1636884000,4591.07,4617.94,4585.51,4607.54,27659.935
1636887600,4607.54,4615.99,4596.87,4613.31,18290.012
1636891200,4613.32,4639.45,4592.24,4620.71,45437.811
1636894800,4620.71,4630,4612.92,4614.39,22410.886
1636898400,4614.38,4614.39,4581,4594.38,44600.792
1636902000,4594.39,4596.25,4575.04,4584.91,27250.24
1636905600,4584.92,4592,4528.03,4540.01,99653.554
1636909200,4540,4567.63,4515.84,4560.38,62923.923
1636912800,4560.73,4575.34,4532.51,4551.33,42347.759
1636916400,4551.32,4551.33,4526,4549.03,28573.806
1636920000,4549.03,4563.3,4536.28,4556.03,24473.066
1636923600,4556.03,4598,4544,4577.96,50313.802
1636927200,4577.97,4600,4572.2,4576.66,27279.396
1636930800,4576.66,4635.79,4550,4629.44,58967.607
1636934400,4629.75,4703.26,4629.74,4680.01,125486.518
1636938000,4680.01,4726.81,4668.19,4719.25,84420.23
1636941600,4719.25,4727,4693.08,4698.5,38956.173
1636945200,4698.5,4712.8,4691.15,4706.5,23470.892
1636948800,4706.51,4728.31,4700,4707.84,46257.456
1636952400,4707.83,4717.04,4692.77,4696.02,20831.356
1636956000,4696.02,4713.04,4692.23,4699.98,21501.554
1636959600,4699.98,4705.5,4679.09,4683.28,26583.937
1636963200,4683.28,4726.67,4662.26,4722.22,60553.247
1636966800,4722.22,4750,4716.02,4725.65,68539.994
1636970400,4725.64,4744.99,4709.49,4733.28,31974.921
1636974000,4733.29,4734.47,4714,4726.78,21242.186
1636977600,4726.78,4754.27,4707.65,4741.87,64149.234
1636981200,4741.86,4771.83,4716,4725.57,87689.924
1636984800,4725.56,4725.57,4678,4685.99,96936.346
1636988400,4686,4689.42,4635.91,4651.35,111948.045
1636992000,4651.34,4663.5,4602,4620.06,98753.581
1636995600,4620.05,4629.65,4603.63,4610.55,42707.569
1636999200,4610.34,4613.45,4572.09,4589.74,64282.855
1637002800,4589.73,4608.2,4570.12,4603.98,36322.887
1637006400,4603.98,4603.98,4560,4566.12,54589.834
1637010000,4566.12,4584.98,4545,4572.33,52258.174
1637013600,4572.34,4584.71,4541.44,4584.43,36371.57
1637017200,4584.44,4590.17,4558.48,4567.01,35282.208
1637020800,4567.01,4567.07,4425.01,4440.97,227169.84
1637024400,4440.96,4448.44,4219.05,4399.15,336617.507
1637028000,4399.15,4406.05,4341.93,4348.93,65804.023
1637031600,4348.92,4372.22,4280,4311.89,166861.371
1637035200,4311.88,4359,4265.1,4344.44,157849.536
1637038800,4344.37,4369,4330.94,4337.97,73571.402
1637042400,4337.97,4345.36,4289.36,4338.37,78232.386
1637046000,4338.37,4347,4287.16,4313.06,65161.183
1637049600,4313.05,4330.94,4291.25,4326.83,67513.296
1637053200,4326.83,4345,4218.95,4238.27,137459.408
1637056800,4238.27,4262.11,4077,4251.74,384817.05
1637060400,4251.73,4293.15,4240,4291.27,111473.45
1637064000,4291.27,4293.77,4222.97,4227.66,106600.91
1637067600,4227.65,4291.12,4224.1,4276.76,79817.999
1637071200,4276.76,4345,4268.32,4311.41,122832.048
1637074800,4311.4,4321.92,4271.79,4284.14,66088.257
1637078400,4284.14,4331.05,4280.41,4317.1,61985.222
1637082000,4317.09,4328.51,4285.69,4293.47,42693.647
1637085600,4293.48,4316.99,4236.43,4236.43,57180.838
1637089200,4236.7,4292.92,4231.13,4265.7,57031.821
1637092800,4265.55,4267.57,4161,4196.59,122213.331
1637096400,4196.59,4274.5,4189.65,4254.61,74758.26
1637100000,4254.6,4298,4254.6,4260.78,31910.053
1637103600,4260.79,4268.66,4207.1,4209.42,38396.705
1637107200,4209.42,4243.19,4167.98,4185.16,100619.899
1637110800,4185.16,4229.32,4128.95,4134.04,98486.697
1637114400,4134.03,4166.66,4115.64,4137.32,83726.374
1637118000,4137.14,4181.54,4062,4123.81,192278.575
1637121600,4123.7,4144.02,4077.43,4143.32,123782.091
1637125200,4143.5,4188,4127.8,4175.01,86096.833
1637128800,4175.01,4184.5,4144.02,4166.54,52784.99
1637132400,4166.54,4218.09,4145.07,4182.88,74956.596
1637136000,4182.94,4220,4172.88,4193.98,66689.467
1637139600,4193.79,4194.25,4120.87,4129.52,92088.008
1637143200,4129.52,4236.73,4100.67,4227.36,151592.53
1637146800,4227.61,4256.6,4210,4251.78,86743.358
1637150400,4251.77,4260,4231.45,4244.69,48642.685
1637154000,4244.7,4262.45,4221.42,4223.65,53355.938
1637157600,4223.95,4240.14,4170.52,4172.5,70355.21
1637161200,4172.43,4193.97,4143.55,4176,78969.066
1637164800,4176,4240.95,4150,4235.62,98759.5
1637168400,4235.62,4247.77,4199.31,4232.97,50081.893
1637172000,4232.98,4262.08,4228,4249.5,41917.756
1637175600,4249.5,4268.2,4222.91,4241.67,37992.995
1637179200,4241.67,4265.81,4213.06,4256.2,58066.657
1637182800,4256.2,4257.99,4210,4254.36,32301.267
1637186400,4254.36,4263.86,4219.46,4236.1,32661.812
1637190000,4236.09,4300,4219.81,4287.99,47651.73
1637193600,4288,4333,4269.5,4320.95,70927.679
1637197200,4320.94,4335.84,4287.97,4309.47,80948.395
1637200800,4309.48,4343.33,4300.19,4335.7,50521.061
1637204400,4335.7,4337.76,4277.17,4279.29,56875.508
1637208000,4279.28,4297.45,4253.85,4254.65,67759.859
1637211600,4254.65,4265.8,4233.17,4254.96,56604.863
1637215200,4254.96,4266.9,4230.52,4248.76,42148.793
1637218800,4248.9,4253.55,4224.08,4247.83,38099.56
1637222400,4247.99,4260.74,4228.16,4242.46,40244.928
1637226000,4242.45,4248.85,4182.33,4206.08,84613.82
1637229600,4206.09,4242.86,4182.57,4240.59,61381.17
1637233200,4240.49,4247.74,4184.94,4190,54631.463
1637236800,4190,4235.67,4160.63,4183.04,112566.36
1637240400,4183.16,4211.96,4145.56,4173.77,107725.742
1637244000,4173.34,4182.14,4130,4141.53,80759.541
1637247600,4141.52,4159.31,4044,4070.65,281439.359
1637251200,4070.64,4084.96,3997.51,3999.97,259183.147
1637254800,3999.96,4077.64,3960.12,4038.03,256026.877
1637258400,4038.02,4083.46,4037,4073.94,80801.547
